dataset,method,param,exit_status,elapsed_seconds,wall_time,max_process_rss_kb,max_yarn_allocated_gb,system_used_max_gb,lines,hdfs_read_gb,hdfs_write_gb,gc_time_ms
ds-00-000mb-100files-tiny-news,hadoop-base,r1,0,45,0:45.21,360900,3.00,3.03,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-base,r2,0,44,0:44.32,335948,2.00,2.54,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-base,r4,0,29,0:29.25,284372,4.00,2.73,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-base,r8,0,37,0:37.35,331516,2.00,2.50,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-base,r16,0,41,0:41.36,320408,4.00,2.65,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-base,r24,0,50,0:49.98,339928,5.00,3.12,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r1,0,27,0:26.42,366356,2.00,2.72,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r2,0,25,0:25.35,364664,1.00,2.88,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r4,0,30,0:29.43,284008,2.00,2.55,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r8,0,31,0:31.45,340620,5.00,3.24,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r16,0,42,0:41.56,337936,4.00,2.74,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,hadoop-inmapper,r24,0,50,0:50.05,372232,5.00,3.16,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p4,0,96,1:36.32,387468,4.00,2.85,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p8,0,41,0:40.65,528064,4.00,3.01,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p16,0,43,0:42.79,627572,4.00,3.10,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p24,0,42,0:42.23,585284,4.00,3.16,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p32,0,48,0:48.40,584072,4.00,3.12,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,pyspark-fastest,p40,0,49,0:48.34,579240,4.00,2.95,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p4,0,39,0:39.61,537144,4.00,3.09,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p8,0,39,0:39.49,475088,4.00,3.05,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p16,0,42,0:41.68,553628,4.00,2.99,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p24,0,43,0:43.26,540792,4.00,2.85,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p32,0,42,0:42.24,551980,4.00,3.06,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,java-spark,p40,0,44,0:43.52,499092,4.00,3.12,9730,0.0000,0.0000,0
ds-00-000mb-100files-tiny-news,sequential-python,local,0,0,0:00.16,13528,0.00,0.00,9730,0,0,0
ds-01-004mb-1000files-news-small,hadoop-base,r1,0,49,0:49.07,317028,0.00,2.50,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-base,r2,0,39,0:39.07,369860,0.00,2.54,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-base,r4,0,35,0:34.75,361944,0.00,2.57,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-base,r8,0,44,0:43.83,369516,5.00,3.24,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-base,r16,0,49,0:48.75,332416,4.00,2.92,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-base,r24,0,57,0:56.85,359632,4.00,2.83,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r1,0,33,0:32.95,325004,0.00,2.53,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r2,0,32,0:31.66,339136,2.00,2.54,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r4,0,34,0:33.85,365180,1.00,2.93,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r8,0,36,0:35.56,367624,1.00,2.94,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r16,0,44,0:43.81,336196,4.00,2.78,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,hadoop-inmapper,r24,0,52,0:52.74,278252,4.00,2.75,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p4,0,53,0:52.44,615660,5.00,3.26,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p8,0,42,0:41.88,528040,4.00,3.14,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p16,0,47,0:46.13,533952,4.00,3.01,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p24,0,47,0:47.01,600424,4.00,3.20,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p32,0,44,0:44.00,576448,4.00,3.30,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,pyspark-fastest,p40,0,49,0:48.70,569792,4.00,3.10,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p4,0,47,0:46.76,553036,4.00,3.13,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p8,0,44,0:43.52,538764,4.00,2.99,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p16,0,42,0:42.16,580084,4.00,3.15,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p24,0,44,0:43.51,611924,4.00,3.17,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p32,0,48,0:47.78,548684,4.00,2.99,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,java-spark,p40,0,49,0:49.05,531004,4.00,2.96,33504,0.0000,0.0000,0
ds-01-004mb-1000files-news-small,sequential-python,local,0,1,0:01.24,31056,0.00,0.00,33504,0,0,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r1,0,33,0:33.54,328508,0.00,2.53,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r2,0,37,0:36.94,324156,3.00,3.47,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r4,0,36,0:35.68,353832,2.00,3.09,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r8,0,40,0:40.03,353084,3.00,2.91,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r16,0,47,0:46.88,334824,4.00,2.68,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-base,r24,0,57,0:56.25,310224,4.00,2.68,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r1,0,31,0:31.02,336112,0.00,2.53,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r2,0,32,0:31.54,355776,0.00,2.53,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r4,0,34,0:33.91,352624,2.00,2.58,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r8,0,38,0:38.19,332184,1.00,2.89,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r16,0,45,0:44.88,316128,4.00,2.69,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,hadoop-inmapper,r24,0,53,0:53.79,328004,4.00,2.65,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p4,0,45,0:44.97,614808,5.00,3.33,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p8,0,42,0:41.88,598024,4.00,3.35,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p16,0,49,0:48.63,583400,4.00,3.16,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p24,0,44,0:44.04,518844,4.00,3.07,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p32,0,46,0:45.65,601732,4.00,3.18,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,pyspark-fastest,p40,0,47,0:47.34,595420,4.00,3.11,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p4,0,40,0:40.42,517648,5.00,3.10,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p8,0,41,0:41.50,527176,5.00,3.40,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p16,0,43,0:43.03,565324,4.00,3.14,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p24,0,43,0:43.80,523332,4.00,3.06,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p32,0,44,0:43.28,541124,4.00,3.03,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,java-spark,p40,0,49,0:49.32,545220,4.00,2.79,33504,0.0000,0.0000,0
combo-06-ds00-01-004mb-1100f,sequential-python,local,0,2,0:01.31,31012,0.00,0.00,33504,0,0,0
ds-11-096mb-116files-archive,hadoop-base,r1,0,77,1:17.02,320392,2.00,3.17,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-base,r2,0,73,1:12.11,334828,0.00,2.46,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-base,r4,0,75,1:14.94,362744,4.00,2.77,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-base,r8,0,80,1:20.05,329980,2.00,3.23,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-base,r16,0,87,1:26.83,338872,5.00,3.64,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-base,r24,0,96,1:36.17,362848,5.00,3.58,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r1,0,47,0:46.92,356208,3.00,3.57,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r2,0,46,0:45.59,333728,3.00,3.22,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r4,0,45,0:45.45,338556,3.00,2.85,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r8,0,50,0:49.63,359636,5.00,3.06,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r16,0,61,1:00.69,333936,4.00,3.21,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,hadoop-inmapper,r24,0,71,1:10.95,321224,5.00,3.51,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p4,0,53,0:52.30,597256,4.00,3.38,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p8,0,48,0:47.62,573292,4.00,3.05,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p16,0,50,0:49.34,618160,4.00,3.01,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p24,0,51,0:51.51,589352,4.00,3.39,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p32,0,51,0:51.31,546572,4.00,3.40,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,pyspark-fastest,p40,0,48,0:48.34,564428,4.00,3.18,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p4,0,47,0:47.10,508784,4.00,3.03,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p8,0,49,0:49.07,539168,4.00,3.12,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p16,0,53,0:52.97,513008,4.00,3.29,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p24,0,46,0:46.39,535804,4.00,3.16,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p32,0,52,0:52.33,545848,4.00,3.36,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,java-spark,p40,0,61,1:01.44,530712,4.00,3.26,690296,0.0000,0.0000,0
ds-11-096mb-116files-archive,sequential-python,local,0,17,0:17.11,365840,0.00,2.45,690296,0,0,0
ds-04-339mb-844files,hadoop-base,r1,0,128,2:08.38,308884,4.00,3.85,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-base,r2,0,116,1:56.35,348968,4.00,3.91,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-base,r4,0,117,1:56.80,331276,4.00,3.87,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-base,r8,0,117,1:57.62,322964,4.00,3.88,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-base,r16,0,124,2:03.68,323452,4.00,3.77,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-base,r24,0,134,2:13.60,320080,4.00,3.97,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r1,0,75,1:15.56,280304,4.00,3.82,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r2,0,67,1:06.98,352068,4.00,3.78,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r4,0,67,1:07.33,328032,4.00,3.85,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r8,0,74,1:14.39,331948,4.00,3.75,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r16,0,83,1:23.49,337756,5.00,4.27,1720699,0.0000,0.0000,0
ds-04-339mb-844files,hadoop-inmapper,r24,0,100,1:39.68,310904,5.00,4.25,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p4,0,76,1:15.66,529844,4.00,3.71,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p8,0,63,1:03.14,528176,4.00,3.46,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p16,0,60,1:00.21,607428,4.00,3.44,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p24,0,59,0:58.96,563924,4.00,3.62,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p32,0,66,1:06.26,567360,4.00,3.36,1720699,0.0000,0.0000,0
ds-04-339mb-844files,pyspark-fastest,p40,0,66,1:05.93,577212,4.00,3.38,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p4,0,71,1:10.93,518896,4.00,3.98,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p8,0,79,1:19.56,505264,4.00,3.58,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p16,0,67,1:07.07,536676,4.00,3.67,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p24,0,65,1:04.08,555028,5.00,3.74,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p32,0,63,1:03.34,540500,5.00,3.76,1720699,0.0000,0.0000,0
ds-04-339mb-844files,java-spark,p40,0,63,1:03.14,513300,4.00,3.50,1720699,0.0000,0.0000,0
ds-04-339mb-844files,sequential-python,local,0,58,0:58.06,777728,0.00,2.81,1720699,0,0,0
ds-03-298mb-642files,hadoop-base,r1,0,122,2:02.51,370448,4.00,3.72,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-base,r2,0,121,2:00.46,336604,4.00,3.73,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-base,r4,0,119,1:58.85,331832,4.00,3.84,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-base,r8,0,138,2:17.61,338164,5.00,4.30,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-base,r16,0,130,2:09.95,332072,4.00,3.81,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-base,r24,0,141,2:21.36,327060,4.00,3.84,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r1,0,77,1:16.32,357800,5.00,4.18,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r2,0,71,1:11.10,338332,4.00,3.83,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r4,0,70,1:10.25,359008,4.00,3.80,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r8,0,78,1:17.23,352328,4.00,3.79,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r16,0,85,1:24.68,355860,4.00,3.81,1518196,0.0000,0.0000,0
ds-03-298mb-642files,hadoop-inmapper,r24,0,98,1:37.62,338772,4.00,3.89,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p4,0,68,1:07.12,580172,5.00,3.81,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p8,0,69,1:08.57,647384,5.00,3.75,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p16,0,62,1:01.97,584624,5.00,3.56,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p24,0,61,1:01.05,533992,5.00,3.59,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p32,0,62,1:01.98,610852,5.00,3.60,1518196,0.0000,0.0000,0
ds-03-298mb-642files,pyspark-fastest,p40,0,68,1:07.77,587352,5.00,3.75,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p4,0,85,1:24.40,552780,5.00,3.84,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p8,0,73,1:12.44,560016,5.00,4.12,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p16,0,65,1:05.47,539024,5.00,4.00,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p24,0,64,1:04.20,523788,4.00,3.84,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p32,0,61,1:00.43,532836,4.00,3.46,1518196,0.0000,0.0000,0
ds-03-298mb-642files,java-spark,p40,0,66,1:05.09,546568,4.00,3.77,1518196,0.0000,0.0000,0
ds-03-298mb-642files,sequential-python,local,0,52,0:52.67,731612,0.00,2.74,1518196,0,0,0
ds-02-261mb-2582files,hadoop-base,r1,0,146,2:25.71,370952,4.00,3.63,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-base,r2,0,127,2:06.44,334636,4.00,3.89,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-base,r4,0,133,2:12.46,322260,5.00,4.06,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-base,r8,0,127,2:07.29,334756,4.00,3.70,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-base,r16,0,135,2:14.55,361352,4.00,3.80,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-base,r24,0,144,2:24.54,308576,4.00,3.85,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r1,0,83,1:23.19,355392,4.00,3.60,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r2,0,78,1:17.85,336820,4.00,3.76,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r4,0,79,1:19.21,347520,4.00,3.87,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r8,0,82,1:22.15,317968,4.00,3.74,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r16,0,93,1:33.17,284392,5.00,3.96,1063016,0.0000,0.0000,0
ds-02-261mb-2582files,hadoop-inmapper,r24,0,102,1:42.47,351948,5.00,4.01,1063016,0.0000,0.0000,0
